"id","nama_jalan","foto_path","latitude","longitude","created_at","statuslaporan"
"1627","Jl. Lingkungan Alun-alun Dukupuntang KM 10 Blok D-18","uploads/cirebon2026/laporan_dukupuntang_1626.jpg","-6.7678214","108.4328997","2024-11-15 03:02:38","diterima"
"1628","Jl. Desa Masjid Agung Susukan KM 5 Blok H-85","uploads/cirebon2026/laporan_susukan_1627.jpg","-6.6194145","108.3762281","2024-06-30 14:33:33","selesai"
"1629","Jl. Pertanian Perumahan Jamblang KM 2 Blok E-31","uploads/cirebon2026/laporan_jamblang_1628.jpg","-6.7152712","108.4665599","2024-07-10 12:34:28","diperbaiki"
"1630","Jl. Penghubung SMP Dukupuntang KM 1 Blok E-45","uploads/cirebon2026/laporan_dukupuntang_1629.jpg","-6.7567838","108.4271986","2025-08-21 12:34:11","selesai"
"1631","Jl. Lingkungan Puskesmas Gegesik KM 16 Blok H-35","uploads/cirebon2026/laporan_gegesik_1630.jpg","-6.5759409","108.431774","2026-01-20 10:41:46","selesai"
"1632","Jl. Sekolah Balai Desa Sumber KM 1 Blok H-52","uploads/cirebon2026/laporan_sumber_1631.jpg","-6.7581085","108.4955263","2025-11-03 15:52:35","diterima"
"1633","Jl. Desa Balai Desa Dukupuntang KM 5 Blok H-45","uploads/cirebon2026/laporan_dukupuntang_1632.jpg","-6.7609624","108.4324024","2026-02-05 09:27:41","diperbaiki"
"1634","Jl. Penghubung Stasiun Lemahabang KM 16 Blok B-44","uploads/cirebon2026/laporan_lemahabang_1633.jpg","-6.8131202","108.6309629","2025-07-23 22:29:41","diterima"
"1635","Jl. Kabupaten Masjid Agung Gegesik KM 16 Blok F-24","uploads/cirebon2026/laporan_gegesik_1634.jpg","-6.5731305","108.4231335","2025-02-22 21:54:43","diterima"
"1636","Jl. Pesisir Stasiun Susukan KM 3 Blok E-78","uploads/cirebon2026/laporan_susukan_1635.jpg","-6.6157835","108.3858565","2024-11-04 18:25:30","diterima"
"1637","Jl. Penghubung Terminal Gempol KM 13 Blok G-67","uploads/cirebon2026/laporan_gempol_1636.jpg","-6.7197517","108.3858364","2024-09-26 08:41:02","diperbaiki"
"1638","Jl. Desa Gudang Garam Panguragan KM 1 Blok F-11","uploads/cirebon2026/laporan_panguragan_1637.jpg","-6.6412043","108.4545423","2026-03-06 15:07:33","selesai"
"1639","Jl. Penghubung Kantor Kecamatan Pabuaran KM 12 Blok E-87","uploads/cirebon2026/laporan_pabuaran_1638.jpg","-6.9020939","108.6797409","2025-02-24 20:30:54","ditolak"
"1640","Jl. Raya Balai Desa Klangenan KM 4 Blok C-98","uploads/cirebon2026/laporan_klangenan_1639.jpg","-6.6994757","108.4411452","2026-01-17 04:45:16","selesai"
"1641","Jl. Pertanian Terminal Gegesik KM 3 Blok F-6","uploads/cirebon2026/laporan_gegesik_1640.jpg","-6.5678866","108.4315744","2025-12-13 09:02:43","diterima"
"1642","Jl. Sekolah Pelabuhan Lemahabang KM 3 Blok C-39","uploads/cirebon2026/laporan_lemahabang_1641.jpg","-6.8299026","108.637557","2025-05-27 02:43:35","ditolak"
"1643","Jl. Desa Masjid Agung Karangsembung KM 17 Blok C-34","uploads/cirebon2026/laporan_karangsembung_1642.jpg","-6.8386169","108.6359124","2025-05-01 06:03:25","diterima"
"1644","Jl. Pasar Masjid Agung Karangsembung KM 3 Blok H-78","uploads/cirebon2026/laporan_karangsembung_1643.jpg","-6.8444881","108.6509063","2024-12-20 19:20:12","ditolak"
"1645","Jl. Pesisir Perumahan Plumbon KM 11 Blok B-87","uploads/cirebon2026/laporan_plumbon_1644.jpg","-6.7061724","108.4836328","2024-02-27 19:07:22","diterima"
"1646","Jl. Pesisir Pelabuhan Kedawung KM 8 Blok D-51","uploads/cirebon2026/laporan_kedawung_1645.jpg","-6.7190205","108.5298802","2024-05-07 05:04:03","selesai"
"1647","Jl. Kabupaten Balai Desa Gebang KM 2 Blok F-81","uploads/cirebon2026/laporan_gebang_1646.jpg","-6.8369459","108.7425609","2024-08-26 16:42:19","diterima"
"1648","Jl. Sekolah Puskesmas Plumbon KM 3 Blok B-88","uploads/cirebon2026/laporan_plumbon_1647.jpg","-6.7148868","108.4666741","2025-02-08 12:15:08","diperbaiki"
"1649","Jl. Kabupaten Lapangan Palimanan KM 15 Blok C-72","uploads/cirebon2026/laporan_palimanan_1648.jpg","-6.7135857","108.4195729","2024-12-25 21:41:41","diterima"
"1650","Jl. Kabupaten Tanggul Gunungjati KM 11 Blok A-75","uploads/cirebon2026/laporan_gunungjati_1649.jpg","-6.6716338","108.5481754","2025-01-19 05:28:54","diterima"
"1651","Jl. Pesisir Pasar Pabuaran KM 8 Blok C-4","uploads/cirebon2026/laporan_pabuaran_1650.jpg","-6.8793582","108.6954403","2026-04-02 15:24:03","ditolak"
"1652","Jl. Sekolah Sawah Greged KM 9 Blok F-81","uploads/cirebon2026/laporan_greged_1651.jpg","-6.8136828","108.5707901","2024-10-22 16:47:37","ditolak"
"1653","Jl. Raya Puskesmas Gebang KM 2 Blok C-27","uploads/cirebon2026/laporan_gebang_1652.jpg","-6.8429444","108.7151779","2024-05-01 04:52:30","diterima"
"1654","Jl. Raya Sawah Jamblang KM 1 Blok E-58","uploads/cirebon2026/laporan_jamblang_1653.jpg","-6.7112582","108.4536984","2025-12-04 22:13:04","ditolak"
"1655","Jl. Pertanian Stasiun Tengah Tani KM 10 Blok C-19","uploads/cirebon2026/laporan_tengah_tani_1654.jpg","-6.7108573","108.512368","2026-01-19 08:20:12","diterima"
"1656","Jl. Sekolah Pasar Susukan KM 3 Blok A-43","uploads/cirebon2026/laporan_susukan_1655.jpg","-6.6242752","108.3940431","2024-05-16 23:42:27","ditolak"
"1657","Jl. Penghubung Tanggul Lemahabang KM 12 Blok F-19","uploads/cirebon2026/laporan_lemahabang_1656.jpg","-6.8248207","108.6251182","2026-04-06 12:10:20","ditolak"
"1658","Jl. Raya Balai Desa Gebang KM 11 Blok F-56","uploads/cirebon2026/laporan_gebang_1657.jpg","-6.8343139","108.7413916","2025-02-05 13:13:18","diterima"
"1659","Jl. Pesisir Sawah Losari KM 9 Blok E-95","uploads/cirebon2026/laporan_losari_1658.jpg","-6.8621854","108.7891938","2025-04-21 00:40:32","selesai"
"1660","Jl. Desa Pelabuhan Panguragan KM 9 Blok F-12","uploads/cirebon2026/laporan_panguragan_1659.jpg","-6.6456381","108.4625181","2025-06-22 10:27:04","diterima"
"1661","Jl. Lingkungan Balai Desa Palimanan KM 6 Blok E-5","uploads/cirebon2026/laporan_palimanan_1660.jpg","-6.7095068","108.4349108","2024-11-12 13:12:41","diterima"
"1662","Jl. Irigasi SMP Jamblang KM 13 Blok F-90","uploads/cirebon2026/laporan_jamblang_1661.jpg","-6.6990118","108.4537705","2024-10-01 00:14:14","selesai"
"1663","Jl. Sekolah Puskesmas Panguragan KM 13 Blok D-99","uploads/cirebon2026/laporan_panguragan_1662.jpg","-6.6502234","108.4572561","2025-12-09 16:22:23","selesai"
"1664","Jl. Raya Puskesmas Gegesik KM 1 Blok F-97","uploads/cirebon2026/laporan_gegesik_1663.jpg","-6.570259","108.420282","2025-06-22 23:02:49","diperbaiki"
"1665","Jl. Pertanian Terminal Karangsembung KM 4 Blok F-58","uploads/cirebon2026/laporan_karangsembung_1664.jpg","-6.8521485","108.6386638","2024-11-11 14:45:12","diterima"
"1666","Jl. Pasar Masjid Agung Panguragan KM 12 Blok A-74","uploads/cirebon2026/laporan_panguragan_1665.jpg","-6.6502115","108.4468737","2025-12-06 08:39:19","diterima"
"1667","Jl. Raya Stasiun Pangenan KM 2 Blok B-30","uploads/cirebon2026/laporan_pangenan_1666.jpg","-6.8136841","108.6782548","2024-09-14 11:43:58","selesai"
"1668","Jl. Pertanian Masjid Agung Pabuaran KM 5 Blok C-18","uploads/cirebon2026/laporan_pabuaran_1667.jpg","-6.8904616","108.6899656","2025-01-06 04:26:25","diperbaiki"
"1669","Jl. Pasar Lapangan Kedawung KM 16 Blok D-57","uploads/cirebon2026/laporan_kedawung_1668.jpg","-6.7230626","108.5390749","2024-05-26 01:55:10","diperbaiki"
"1670","Jl. Raya Sawah Klangenan KM 4 Blok G-24","uploads/cirebon2026/laporan_klangenan_1669.jpg","-6.7158686","108.4537495","2026-01-23 07:44:37","selesai"
"1671","Jl. Lingkungan Gudang Garam Pangenan KM 10 Blok G-95","uploads/cirebon2026/laporan_pangenan_1670.jpg","-6.8039545","108.6910322","2025-10-23 10:26:34","selesai"
"1672","Jl. Raya SMA Waled KM 2 Blok H-53","uploads/cirebon2026/laporan_waled_1671.jpg","-6.9015714","108.6365996","2025-10-05 22:04:23","diterima"
"1673","Jl. Penghubung Kantor Kecamatan Jamblang KM 12 Blok H-9","uploads/cirebon2026/laporan_jamblang_1672.jpg","-6.7054905","108.4705313","2025-07-15 05:54:25","selesai"
"1674","Jl. Pasar Makam Sunan Kedawung KM 2 Blok E-81","uploads/cirebon2026/laporan_kedawung_1673.jpg","-6.7272279","108.5448894","2024-08-15 17:04:07","selesai"
"1675","Jl. Lingkungan Pasar Palimanan KM 9 Blok E-28","uploads/cirebon2026/laporan_palimanan_1674.jpg","-6.704595","108.4255725","2025-06-13 02:05:17","diterima"
"1676","Jl. Pesisir Terminal Gebang KM 13 Blok A-15","uploads/cirebon2026/laporan_gebang_1675.jpg","-6.8309636","108.7246569","2024-10-26 09:33:11","selesai"
"1677","Jl. Sekolah Tambak Gunungjati KM 5 Blok B-75","uploads/cirebon2026/laporan_gunungjati_1676.jpg","-6.6646966","108.5488697","2024-09-09 00:11:32","selesai"
"1678","Jl. Desa Pasar Gunungjati KM 16 Blok E-27","uploads/cirebon2026/laporan_gunungjati_1677.jpg","-6.6773806","108.54641","2024-02-17 18:39:41","diperbaiki"
"1679","Jl. Pasar Sentra Batik Karangsembung KM 6 Blok A-84","uploads/cirebon2026/laporan_karangsembung_1678.jpg","-6.8422619","108.648765","2025-06-25 11:45:54","diterima"
"1680","Jl. Penghubung Puskesmas Talun KM 7 Blok G-19","uploads/cirebon2026/laporan_talun_1679.jpg","-6.7675689","108.5050844","2024-06-30 16:19:31","diterima"
"1681","Jl. Raya Balai Desa Kaliwedi KM 15 Blok F-36","uploads/cirebon2026/laporan_kaliwedi_1680.jpg","-6.6189284","108.3732021","2024-07-15 07:13:57","diterima"
"1682","Jl. Raya Stasiun Gebang KM 12 Blok E-79","uploads/cirebon2026/laporan_gebang_1681.jpg","-6.8442294","108.7268664","2026-01-15 20:08:56","selesai"
"1683","Jl. Pesisir Jembatan Panguragan KM 1 Blok H-10","uploads/cirebon2026/laporan_panguragan_1682.jpg","-6.6616023","108.4654438","2024-08-22 18:22:08","ditolak"
"1684","Jl. Pertanian Pelabuhan Susukanlebak KM 13 Blok A-43","uploads/cirebon2026/laporan_susukanlebak_1683.jpg","-6.8248652","108.5933704","2024-08-05 15:26:22","selesai"
"1685","Jl. Pasar Gudang Garam Greged KM 8 Blok G-85","uploads/cirebon2026/laporan_greged_1684.jpg","-6.8166975","108.555643","2025-12-08 11:37:09","diperbaiki"
"1686","Jl. Desa Lapangan Weru KM 5 Blok B-20","uploads/cirebon2026/laporan_weru_1685.jpg","-6.7044468","108.510278","2025-10-16 15:27:55","selesai"
"1687","Jl. Desa SMP Gegesik KM 16 Blok G-50","uploads/cirebon2026/laporan_gegesik_1686.jpg","-6.5772606","108.4089443","2024-02-14 12:39:16","diterima"
"1688","Jl. Lingkungan Gudang Garam Ciwaringin KM 9 Blok E-28","uploads/cirebon2026/laporan_ciwaringin_1687.jpg","-6.696306","108.3821092","2026-02-17 07:50:17","diperbaiki"
"1689","Jl. Kabupaten Alun-alun Panguragan KM 15 Blok A-88","uploads/cirebon2026/laporan_panguragan_1688.jpg","-6.6599512","108.4598793","2026-02-16 05:51:38","selesai"
"1690","Jl. Pasar Tambak Mundu KM 13 Blok E-94","uploads/cirebon2026/laporan_mundu_1689.jpg","-6.7697709","108.6063176","2025-11-27 12:22:16","diperbaiki"
"1691","Jl. Sekolah Tambak Pabedilan KM 9 Blok G-40","uploads/cirebon2026/laporan_pabedilan_1690.jpg","-6.9189048","108.8237433","2024-08-21 19:38:13","diterima"
"1692","Jl. Irigasi Terminal Sumber KM 3 Blok D-22","uploads/cirebon2026/laporan_sumber_1691.jpg","-6.7509973","108.4905878","2024-09-04 21:20:43","diterima"
"1693","Jl. Lingkungan Sawah Waled KM 17 Blok E-58","uploads/cirebon2026/laporan_waled_1692.jpg","-6.9017422","108.6419987","2025-09-07 15:08:39","diperbaiki"
"1694","Jl. Lingkungan Kantor Kecamatan Kedawung KM 12 Blok F-30","uploads/cirebon2026/laporan_kedawung_1693.jpg","-6.7203923","108.538329","2025-08-13 22:47:00","diperbaiki"
"1695","Jl. Kabupaten Stasiun Pabedilan KM 2 Blok A-53","uploads/cirebon2026/laporan_pabedilan_1694.jpg","-6.9180166","108.8084911","2026-04-23 01:58:54","ditolak"
"1696","Jl. Kabupaten Alun-alun Pabedilan KM 4 Blok D-32","uploads/cirebon2026/laporan_pabedilan_1695.jpg","-6.9055532","108.8307527","2025-02-10 13:44:25","diterima"
"1697","Jl. Irigasi Terminal Gebang KM 16 Blok H-4","uploads/cirebon2026/laporan_gebang_1696.jpg","-6.8358118","108.7299526","2024-07-31 11:06:53","diterima"
"1698","Jl. Kabupaten SMP Ciwaringin KM 14 Blok B-47","uploads/cirebon2026/laporan_ciwaringin_1697.jpg","-6.7098817","108.3788653","2025-07-23 08:17:42","diterima"
"1699","Jl. Pertanian Perumahan Sedong KM 10 Blok E-30","uploads/cirebon2026/laporan_sedong_1698.jpg","-6.8560711","108.5263874","2024-11-24 06:35:44","selesai"
"1700","Jl. Pasar Pelabuhan Karangsembung KM 7 Blok A-33","uploads/cirebon2026/laporan_karangsembung_1699.jpg","-6.8513693","108.6477764","2026-01-25 10:17:46","selesai"
"1701","Jl. Kabupaten Perumahan Plered KM 3 Blok H-25","uploads/cirebon2026/laporan_plered_1700.jpg","-6.6861085","108.5033311","2026-02-24 23:36:08","selesai"
"1702","Jl. Pasar Puskesmas Ciledug KM 14 Blok F-62","uploads/cirebon2026/laporan_ciledug_1701.jpg","-6.9036834","108.7666542","2024-03-20 15:29:18","diterima"
"1703","Jl. Kabupaten Makam Sunan Gunungjati KM 6 Blok G-56","uploads/cirebon2026/laporan_gunungjati_1702.jpg","-6.6656049","108.5526201","2025-11-01 14:22:33","diperbaiki"
"1704","Jl. Raya Alun-alun Sumber KM 9 Blok E-38","uploads/cirebon2026/laporan_sumber_1703.jpg","-6.765867","108.4728163","2024-11-30 06:38:19","ditolak"
"1705","Jl. Lingkungan Perumahan Weru KM 7 Blok G-22","uploads/cirebon2026/laporan_weru_1704.jpg","-6.7005065","108.4964866","2025-10-27 15:18:13","diterima"
"1706","Jl. Pasar Tanggul Susukanlebak KM 18 Blok B-76","uploads/cirebon2026/laporan_susukanlebak_1705.jpg","-6.8301128","108.5919168","2025-10-16 06:07:29","diperbaiki"
"1707","Jl. Pesisir Pelabuhan Sumber KM 5 Blok F-35","uploads/cirebon2026/laporan_sumber_1706.jpg","-6.7630261","108.4896209","2026-02-26 05:19:23","ditolak"
"1708","Jl. Pasar Sentra Batik Depok KM 14 Blok D-1","uploads/cirebon2026/laporan_depok_1707.jpg","-6.7299956","108.4645345","2025-12-22 09:24:07","ditolak"
"1709","Jl. Lingkungan Jembatan Mundu KM 4 Blok C-40","uploads/cirebon2026/laporan_mundu_1708.jpg","-6.7791838","108.618207","2025-01-07 16:08:11","diperbaiki"
"1710","Jl. Penghubung SMA Sedong KM 8 Blok C-21","uploads/cirebon2026/laporan_sedong_1709.jpg","-6.8622884","108.535679","2025-08-18 10:26:50","selesai"
"1711","Jl. Pertanian Sentra Batik Jamblang KM 3 Blok D-40","uploads/cirebon2026/laporan_jamblang_1710.jpg","-6.7151655","108.4491799","2025-03-24 15:51:31","diterima"
"1712","Jl. Pesisir Gudang Garam Greged KM 3 Blok F-38","uploads/cirebon2026/laporan_greged_1711.jpg","-6.8268695","108.5673883","2024-07-10 17:19:55","diterima"
"1713","Jl. Raya Puskesmas Tengah Tani KM 16 Blok A-58","uploads/cirebon2026/laporan_tengah_tani_1712.jpg","-6.7031339","108.5310373","2024-12-05 10:04:46","ditolak"
"1714","Jl. Penghubung Terminal Pabuaran KM 5 Blok G-60","uploads/cirebon2026/laporan_pabuaran_1713.jpg","-6.8837216","108.6831912","2025-08-01 15:56:45","diperbaiki"
"1715","Jl. Pasar Tambak Susukan KM 9 Blok F-82","uploads/cirebon2026/laporan_susukan_1714.jpg","-6.614182","108.3796655","2024-09-11 17:57:45","diperbaiki"
"1716","Jl. Sekolah Stasiun Lemahabang KM 15 Blok F-42","uploads/cirebon2026/laporan_lemahabang_1715.jpg","-6.8170836","108.6383727","2024-09-22 13:03:26","diperbaiki"
"1717","Jl. Raya Sentra Batik Jamblang KM 8 Blok A-70","uploads/cirebon2026/laporan_jamblang_1716.jpg","-6.7056099","108.4502358","2024-10-16 14:52:00","diterima"
"1718","Jl. Pertanian Kantor Kecamatan Mundu KM 9 Blok E-66","uploads/cirebon2026/laporan_mundu_1717.jpg","-6.7674865","108.6187272","2024-06-23 01:02:51","ditolak"
"1719","Jl. Kabupaten Tambak Plumbon KM 8 Blok B-45","uploads/cirebon2026/laporan_plumbon_1718.jpg","-6.7109793","108.466513","2024-11-08 00:00:40","selesai"
"1720","Jl. Lingkungan Terminal Beber KM 9 Blok A-31","uploads/cirebon2026/laporan_beber_1719.jpg","-6.7863578","108.5149009","2025-06-27 16:35:43","diterima"
"1721","Jl. Kabupaten Balai Desa Astanajapura KM 16 Blok A-91","uploads/cirebon2026/laporan_astanajapura_1720.jpg","-6.7901856","108.6126173","2024-06-28 01:54:18","selesai"
"1722","Jl. Pasar Pelabuhan Plered KM 12 Blok C-58","uploads/cirebon2026/laporan_plered_1721.jpg","-6.6971189","108.5130371","2024-05-17 16:02:17","ditolak"
"1723","Jl. Pesisir Kantor Kecamatan Palimanan KM 12 Blok H-86","uploads/cirebon2026/laporan_palimanan_1722.jpg","-6.7156893","108.413909","2024-04-29 11:20:56","ditolak"
"1724","Jl. Pesisir Jembatan Susukanlebak KM 2 Blok E-88","uploads/cirebon2026/laporan_susukanlebak_1723.jpg","-6.824773","108.5945125","2024-03-08 20:38:34","selesai"
"1725","Jl. Pasar Tambak Klangenan KM 3 Blok G-44","uploads/cirebon2026/laporan_klangenan_1724.jpg","-6.715228","108.4505858","2024-10-20 07:19:22","diterima"
"1726","Jl. Pertanian Lapangan Pabuaran KM 10 Blok E-53","uploads/cirebon2026/laporan_pabuaran_1725.jpg","-6.8814487","108.6934538","2024-05-30 09:21:53","diperbaiki"
"1727","Jl. Raya Stasiun Lemahabang KM 16 Blok F-49","uploads/cirebon2026/laporan_lemahabang_1726.jpg","-6.836243","108.6276099","2024-12-24 11:47:31","diterima"
"1728","Jl. Pasar Terminal Pabedilan KM 13 Blok B-84","uploads/cirebon2026/laporan_pabedilan_1727.jpg","-6.9040271","108.8040243","2024-01-20 02:14:11","diperbaiki"
"1729","Jl. Sekolah Stasiun Sumber KM 4 Blok H-95","uploads/cirebon2026/laporan_sumber_1728.jpg","-6.7645322","108.4948037","2025-08-21 02:08:16","diperbaiki"
"1730","Jl. Irigasi Stasiun Pabuaran KM 3 Blok G-52","uploads/cirebon2026/laporan_pabuaran_1729.jpg","-6.9000243","108.6974352","2025-02-24 20:35:06","diterima"
"1731","Jl. Lingkungan Makam Sunan Arjawinangun KM 2 Blok D-86","uploads/cirebon2026/laporan_arjawinangun_1730.jpg","-6.6445758","108.4105392","2026-02-06 16:43:25","diperbaiki"
"1732","Jl. Raya SMP Astanajapura KM 8 Blok E-53","uploads/cirebon2026/laporan_astanajapura_1731.jpg","-6.7948338","108.6121611","2025-07-08 07:55:07","selesai"
"1733","Jl. Pasar Stasiun Sumber KM 9 Blok C-88","uploads/cirebon2026/laporan_sumber_1732.jpg","-6.7546309","108.4845311","2024-08-24 00:55:01","diterima"
"1734","Jl. Lingkungan Lapangan Depok KM 1 Blok F-85","uploads/cirebon2026/laporan_depok_1733.jpg","-6.7125961","108.4656171","2024-02-27 10:19:53","diperbaiki"
"1735","Jl. Irigasi Terminal Mundu KM 2 Blok E-95","uploads/cirebon2026/laporan_mundu_1734.jpg","-6.7766901","108.6118428","2025-02-21 14:10:56","diterima"
"1736","Jl. Pertanian Lapangan Gegesik KM 6 Blok F-72","uploads/cirebon2026/laporan_gegesik_1735.jpg","-6.5654379","108.4239346","2025-01-12 07:20:10","selesai"
"1737","Jl. Desa Perumahan Talun KM 13 Blok A-99","uploads/cirebon2026/laporan_talun_1736.jpg","-6.7566354","108.5322495","2024-01-07 21:53:05","diperbaiki"
"1738","Jl. Desa Pasar Gunungjati KM 3 Blok E-21","uploads/cirebon2026/laporan_gunungjati_1737.jpg","-6.6835456","108.5419021","2025-06-17 12:37:45","selesai"
"1739","Jl. Sekolah Pelabuhan Sedong KM 8 Blok E-32","uploads/cirebon2026/laporan_sedong_1738.jpg","-6.8785894","108.529928","2024-03-10 15:50:39","diterima"
"1740","Jl. Pasar Pelabuhan Pasaleman KM 3 Blok H-11","uploads/cirebon2026/laporan_pasaleman_1739.jpg","-6.9368742","108.7814902","2024-05-21 12:20:57","diperbaiki"
"1741","Jl. Pesisir Stasiun Karangwareng KM 3 Blok D-40","uploads/cirebon2026/laporan_karangwareng_1740.jpg","-6.8652937","108.5957896","2025-04-24 19:28:45","selesai"
"1742","Jl. Pertanian Jembatan Greged KM 14 Blok F-30","uploads/cirebon2026/laporan_greged_1741.jpg","-6.8217523","108.5674651","2026-03-01 01:16:16","diperbaiki"
"1743","Jl. Desa Gudang Garam Tengah Tani KM 3 Blok D-9","uploads/cirebon2026/laporan_tengah_tani_1742.jpg","-6.7166587","108.5216682","2024-02-18 03:38:57","diperbaiki"
"1744","Jl. Irigasi Puskesmas Susukanlebak KM 17 Blok C-98","uploads/cirebon2026/laporan_susukanlebak_1743.jpg","-6.8208106","108.6017739","2024-08-15 14:36:21","diterima"
"1745","Jl. Irigasi Makam Sunan Astanajapura KM 15 Blok C-23","uploads/cirebon2026/laporan_astanajapura_1744.jpg","-6.7937618","108.6093945","2025-01-10 14:27:26","ditolak"
"1746","Jl. Penghubung Lapangan Karangwareng KM 5 Blok D-60","uploads/cirebon2026/laporan_karangwareng_1745.jpg","-6.8587361","108.5983169","2024-12-18 13:30:20","selesai"
"1747","Jl. Pertanian Terminal Gegesik KM 9 Blok G-50","uploads/cirebon2026/laporan_gegesik_1746.jpg","-6.5785607","108.4229424","2024-03-03 11:36:48","ditolak"
"1748","Jl. Sekolah Sentra Batik Gunungjati KM 14 Blok E-92","uploads/cirebon2026/laporan_gunungjati_1747.jpg","-6.6642022","108.538985","2025-07-17 10:21:51","diterima"
"1749","Jl. Desa Lapangan Kaliwedi KM 9 Blok B-34","uploads/cirebon2026/laporan_kaliwedi_1748.jpg","-6.6008528","108.3807673","2025-05-15 12:56:02","diterima"
"1750","Jl. Pasar Lapangan Gegesik KM 1 Blok F-18","uploads/cirebon2026/laporan_gegesik_1749.jpg","-6.5734705","108.4128243","2024-11-13 06:26:31","diperbaiki"
"1751","Jl. Lingkungan SMA Astanajapura KM 13 Blok B-27","uploads/cirebon2026/laporan_astanajapura_1750.jpg","-6.7965734","108.6144209","2024-03-04 01:05:44","diperbaiki"
"1752","Jl. Penghubung Pelabuhan Babakan KM 17 Blok B-94","uploads/cirebon2026/laporan_babakan_1751.jpg","-6.8667785","108.7220128","2024-10-21 22:53:53","diperbaiki"
"1753","Jl. Pertanian Gudang Garam Susukan KM 12 Blok B-24","uploads/cirebon2026/laporan_susukan_1752.jpg","-6.6262505","108.3778796","2025-12-30 15:00:25","selesai"
